CompID	MZ	Time	isotopes	adduct	pcgroup	name	fold	tstat	pvalue	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	bio	blank	200825_001_scan049_I	200825_002_scan034_I	200825_003_scan011_I	200825_004_scan015_I	200825_005_scan017_I	200825_006_scan021_I	200825_007_scan021_I	200825_008_scan025_I	200825_009_scan020_I	200825_010_scan016_I	200825_011_scan020_I	200825_012_scan017_I	200825_013_scan013_I	200825_014_scan019_I	200825_015_scan017_I	200825_016_scan015_I	200825_017_scan015_I	200825_018_scan018_I	200825_019_scan022_I	200825_020_scan020_I	200825_021_scan013_I	200825_022_scan014_I	200825_023_scan021_I	200825_024_scan013_I	200825_025_scan014_I	200825_026_scan011_I	200825_027_scan013_I	200825_028_scan019_I	200825_029_scan019_I
2352	802.498	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8772.695067	5044.573646	2586.766126	3597.936185	9266.432908	3069.80752	6269.919972	7091.341497	4162.306657	7177.06554	3326.086582	4071.391859	7515.25595	3319.945843	3372.93377	4439.924802	4174.951363	7527.146602	4230.050017	6421.984132	4209.256985	8447.22525	4809.64781	6917.378751	3361.540531	4277.493618	3817.692653	2301.648844	4628.123491
2353	802.515	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9067.170719	5246.850147	2585.448181	3551.478531	8994.362131	2675.859286	4151.617693	5571.569753	4110.392137	6137.345922	3411.479565	3789.347301	3904.385584	3598.095189	2106.829971	4736.384377	2523.912916	8406.135713	4854.596999	5966.244008	4095.757027	7011.260045	6022.412485	5956.516986	2909.851526	4515.219348	3835.09105	2956.921366	5896.847732
2354	802.539	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9627.173508	5867.147982	3069.124526	2120.266989	9184.256985	2699.621939	4468.888237	6896.489479	2100.601932	5529.131425	3538.8396	1948.596758	4758.908934	2381.706106	2981.16316	1403.724733	3099.109348	7877.046568	4064.61297	5179.77199	3515.004139	7120.684029	6041.755778	4762.306657	2577.510521	4061.64643	3092.715764	2222.634012	5999.170749
2355	802.596	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13472.78686	8141.667356	20571.32954	14638.79772	59682.9612	12818.33006	19426.44853	65353.17072	20813.83135	23019.60476	13667.2447	19045.72426	29331.21987	13181.00776	37700.30109	38067.80238	18959.45577	93480.7434	15454.87636	41972.8179	15333.54009	34126.00466	23811.5463	26570.0688	10232.76927	16658.00362	12590.16917	5851.269529	13673.33626
2356	803.467	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8355.141083	4509.530183	2791.86892	2917.827527	10710.20697	3214.358744	4727.402208	7847.691963	4785.432908	6785.596068	3885.96585	3625.855122	8120.344257	3070.983788	3931.713349	5116.564677	3809.182822	9163.29148	3831.734046	7150.679545	4733.855122	7375.751294	5657.155571	4726.93584	2409.169024	3509.828217	3066.092791	3104.775785	5134.388755
2357	803.491	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8308.65785	4889.88959	2079.243857	3164.183106	11008.95222	3447.119795	6323.204608	9684.546587	4175.285836	7425.883618	3788.359215	5266.017747	8825.642833	4847.991297	3672.48686	5044.945222	3642.636519	11150.27372	5515.795392	8435.923379	5195.991468	9492.761945	6053.414846	6758.93157	4015.093345	4186.706997	3581.594539	3427.148976	9578.26058
2358	803.502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9359.813901	5695.58296	3812.44843	3048.706278	10789.02242	2674.520179	6876.90583	11209.30717	5046.939462	7248.367713	4425.58296	4114.477578	8712.928251	3948.143498	4141.141256	4527.571749	3926.053812	10253.02466	4735.641256	10405.8296	5422.367713	10349.84305	7918.044843	6247.713004	3323.636771	4511.201794	3175.495516	3309.910314	8084.484305
2359	803.513	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8833.640628	6279.511123	2886.759614	4279.202966	9561.010347	4357.355061	6020.127436	8213.705294	4474.960683	7312.561304	3810.556993	4413.279014	9609.582169	4290.622521	4728.634075	5547.443007	4016.522159	10933.40869	4855.643904	8401.66546	6074.227281	9022.548026	7554.777548	7362.341783	4679.703742	5271.024832	3742.159338	2639.693395	8682.32747
2360	803.595	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11071.26457	4970.977578	10274.74664	6869.334081	28677.02466	7731.621076	10450.71076	37234.25785	8982.43722	12694.39238	8034.773543	11111.3991	14255.44395	7014.056054	16235.28251	11720.92377	11525.80493	42427.34529	8529.11435	21733.26009	6604.869955	19513.65919	12161.43722	15100.77803	6190.280269	8757.553812	6765.522422	3471.742152	9756.896861
2361	804.466	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7341.977755	4414.689084	2269.550957	3121.265218	8471.508364	3034.183997	4504.552337	8266.381273	2497.888601	6891.590447	2755.767891	3611.191757	6879.63442	4268.84618	3655.858769	4033.142093	3164.481462	7980.504225	4247.630626	6338.697017	4250.31971	7573.620452	4965.823935	5091.828936	2630.768753	3446.20676	2121.00707	2660.868943	5772.498879
2362	804.489	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7382.294198	3813.119454	2941.724915	3037.843003	9718.785666	1805.872355	4878.76314	7698.571331	3486.65256	5985.087372	3325.972696	3408.907167	5799.696246	4311.893515	3071.845734	4750.486689	3412.922867	9993.47372	4345.661433	7676.838908	4500.696246	9173.565188	5858.072355	5822.867577	3165.944027	4108.494881	2877.376109	3026.32628	6961.753584
2363	804.501	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7627.957234	3696.539231	1982.164684	2493.607863	9645.753923	3045.871012	4813.337644	6656.918607	3167.553199	6255.698051	3835.730643	4887.195379	6827.326263	3079.383859	2837.195896	4559.201931	3450.753061	8064.882049	4816.345059	7661.028971	4280.737713	7378.052768	6454.366615	4479.717365	3328.90757	4126.922573	3526.019831	2516.011899	7396.7622
2364	804.512	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5866.296309	4709.203863	2746.603656	2989.999138	8765.116075	2632.823215	5077.726285	6778.420317	3972.564505	6337.041049	3222.033115	3261.517592	7491.820973	3148.528976	3491.700586	4155.753881	4121.447913	10252.23456	4395.079855	6528.568299	4014.26009	6775.092101	5462.72801	5918.666264	2743.124353	3814.267506	3866.184201	3060.437392	4372.520179
2365	804.594	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13879.31407	8779.127458	23274.16419	17843.14591	47347.08693	10128.97827	22188.78751	45637.45119	18662.68627	25290.77872	15162.9129	19409.30786	27719.38893	13739.00103	24377.79855	28162.72197	20054.20869	44025.58831	11421.20783	25895.57761	11532.12608	24875.10159	13281.3872	23245.69352	10250.54915	13962.33425	10387.32925	7091.622111	14457.1773
2366	804.605	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13120.00086	7968.216589	22562.26901	16022.77255	50141.87515	12857.7134	19939.71495	49628.44973	19508.86532	23656.99293	12829.02811	18579.31057	23942.74909	14564.30316	27143.10847	26540.34765	17010.46215	44278.88567	12812.45491	23063.4468	12207.6158	22893.45146	15601.59769	23639.46129	9261.536472	12445.35696	9508.21314	4091.058631	13642.70133
2367	805.466	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8479.074508	3558.680924	2008.776475	2866.786478	8569.107968	2011.337703	4125.74198	8307.948258	2342.500862	5264.461883	2941.874784	3104.06485	8424.134529	3059.754743	2868.005174	3553.855812	2955.419455	8688.701966	3176.70921	5739.164884	3366.184546	6393.761642	6413.441877	6129.246637	2574.598482	3762.32218	2553.495688	2810.392549	4548.568817
2368	805.547	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18134.10514	10712.85066	8333.16129	6967.346476	22087.92115	11109.4767	13804.93309	25001.26404	11929.85185	17730.42174	9263.345281	11349.55436	18628.89247	10251.34767	12437.55436	18565.66547	10535.01792	42764.75269	13547.0908	22258.5221	15394.78973	24133.03106	15815.25329	20339.35245	9759.034648	12190.908	9711.388292	6069.812425	17262.13859
2369	805.558	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20353.44128	9466.762373	9668.975858	8059.232626	19204.82014	9003.479393	12804.03949	24319.09329	10392.38593	20203.36075	10314.03501	12457.62114	17753.6646	8580.590447	13220.44387	21741.04587	11017.59528	39877.20159	13572.43301	20699.29367	14757.79979	25340.50698	14461.44784	20137.24677	8946.589584	12295.4449	11012.15485	7825.864977	16990.39352
2370	806.466	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8422.738351	4121.727599	1854.620072	2301.229391	9602.684588	1898.709677	4636.444444	6196.207885	2495.630824	4496.637993	2670.21147	3456.412186	7400.111111	2644.716846	3099.139785	3217.641577	2874.691756	8802.075269	3788.175627	5960.566308	3545.702509	6799.598566	5225.362007	4865.146953	2410.727599	3324.548387	2842.247312	2761.301075	6081.541219
2371	806.477	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7819.157441	4296.293844	2289.59424	2165.354027	8956.843421	3361.409726	4329.858251	7392.7572	3213.662873	6485.439041	3087.023452	2630.0776	5265.519917	3234.422659	2516.036558	3712.748577	2567.899293	8772.314709	4030.634937	7251.435247	4033.903259	8333.628212	6488.602173	4445.566649	2744.130885	2547.762028	2526.345404	2780.040524	5457.90826
2372	806.57	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23820.79194	12144.90203	9782.38795	9100.636798	24137.0879	9153.862775	14084.74279	23916.19884	13934.04625	15079.23315	8402.802867	11468.91688	16873.91432	8069.07305	13754.2328	15320.77215	9595.922683	29599.59908	10886.6653	17979.11999	12658.6327	19345.16743	14368.05974	15744.91534	8817.703704	12136.22	9702.970814	7183.258065	17630.57348
2373	806.582	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23437.6129	14006.4255	11358.61188	12077.96825	20782.58833	7197.004608	12169.78802	23960.10906	11189.6298	19000.84793	8800.584229	9545.03021	15476.70917	8743.21659	11737.80594	15678.13159	11158.18894	28587.21249	12127.31797	17386.40297	7962.470046	21459.36457	13912.3574	14547.48336	9539.469022	9978.767025	8009.086534	7112.898618	17268.49821
2374	807.466	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6818.759727	5121.557679	2122.805461	2135.795904	8888.053242	2284.614334	4348.262116	6350.205461	2363.191809	6809.663481	2981.494881	2594.45802	7197.292833	2262.948805	2679.478498	3617.28942	2863.779522	7282.705802	3579.392491	6038.993174	3367.513993	7958.074403	4953.363823	4742.190444	2356.385666	3551.349488	2580.853925	2467.850512	5106.909898
2375	807.548	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18499.73737	6951.247801	6903.400931	6708.969305	15167.63735	8051.637524	11588.28608	21187.23556	9799.580272	10745.72944	6241.656665	8554.255561	12911.58355	7608.377996	12799.42973	12734.592	9967.719434	19206.42249	7910.759614	15791.13537	8306.663218	17675.88826	9053.999655	12371.9712	7229.64994	9319.417313	7854.35213	4404.377306	13129.84256
2376	807.559	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14422.82983	10031.9814	7622.468851	6575.421744	15458.36952	6278.422598	10314.86004	15751.58184	8796.019628	12443.79109	8374.451101	10473.73664	14007.89981	8526.621949	9602.608978	13537.3207	6143.880355	16315.69141	8384.059054	15654.78187	9263.91944	14693.74552	11465.99334	10364.73443	7244.580474	8574.623485	7727.384025	5543.802355	12506.12408
2377	807.623	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4797.963987	3571.036525	3668.466633	2472.965694	7035.369346	2385.805769	2906.265062	5124.39307	3050.302099	4028.641236	2490.672128	2871.74569	4400.650794	2389.747397	2499.065711	1710.927462	2481.563065	5687.403823	1940.174091	3299.850657	2097.728281	6246.029186	2999.016897	4242.107186	1650.610343	2862.814644	1988.387438	1953.263356	4169.941628
2378	807.688	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2680.996895	912.0803725	9236.730597	5523.073819	16758.80786	2800.690583	6596.661263	17172.27734	5745.801311	6987.429113	5059.705416	8124.952397	9672.12832	6167.042428	9458.77406	7421.552949	6523.614005	10876.87823	1911.0307	5781.750259	2336.425664	7942.713004	5931.616075	6132.085202	1989.186961	5137.517765	1754.35564	879.3646085	3068.924112
2379	808.549	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75486.74957	23215.46568	25251.97792	25126.29424	67788.76233	23152.6316	53145.22663	87728.52397	24906.54191	42573.95033	17251.91859	31512.89065	45822.38255	19391.66402	41873.10141	38792.23629	23447.45636	78715.36599	20325.25147	24725.09727	29279.1297	46095.00276	21225.72922	38459.99034	14243.29631	18150.93515	17043.29596	22679.34702	62419.12142
2380	809.54	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67227.35667	22993.2525	23581.79027	22464.21249	72978.96068	24705.90859	62346.31287	90918.91583	32522.64402	51872.86271	22046.75612	36764.396	60726.49672	21458.63367	33620.98034	41264.19627	28157.67541	73632.70093	21964.36288	31737.64367	24809.83857	46219.00207	25158.59296	36715.98758	15131.52466	23459.74715	18734.99207	23977.17834	52084.89065
2381	810.484	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7971.063151	3538.881208	1619.73562	2650.020993	8108.982932	2378.22154	2801.392046	5044.227001	2242.229732	3919.550435	2636.741082	2764.759345	5574.353473	2078.18143	1711.897935	2864.318143	3129.092166	11405.19457	3117.067247	5064.316095	3233.06298	6360.339136	5410.166923	4392.330773	1885.139444	3049.899642	2872.933606	2266.323605	3699.328213
2382	810.554	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65452.89859	23910.29251	26650.29769	27937.92308	80742.67092	24231.84581	53343.49672	86233.37496	32359.9248	44027.2011	14423.71852	37899.46637	57571.01035	22128.68541	28370.32666	37831.62884	22016.77199	50779.79303	16707.09383	23341.93894	15690.48396	32255.28527	18868.39255	22486.26664	12321.71093	14454.84029	11623.92894	22031.85823	53516.08106
2383	811.47	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5854.749267	4293.477324	1617.927401	1894.212795	7828.653561	1909.025349	3944.585446	7334.101052	3171.719952	4876.849112	2751.217279	4063.752888	7779.269357	4169.447146	2688.343335	3610.74668	2714.706156	9812.118124	2938.7791	5593.636661	4074.049491	6967.417486	6475.174685	5243.095879	2704.099327	4014.791171	2539.049836	2729.202621	4705.338852
2384	811.557	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36523.09556	14919.47167	14111.76519	15093.68396	38891.89488	9536.575427	28827.45734	36970.96041	16520.58225	27339.77679	10649.89625	18724.04232	31293.53925	10301.12833	18520.85119	17861.06894	12268.18225	32802.44573	7750.502389	15470.08805	8894.017065	19113.94061	13591.91263	15237.42935	8867.305802	7665.447099	8249.402048	12795.64437	28616.78294
2385	812.473	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6412.009215	4640.673208	1683.953072	2296.102389	9818.231741	2320.94215	3817.082082	8212.904096	2718.449488	6006.603072	2573.567577	4391.540444	7238.037543	4422.474061	2295.793345	3097.37884	2939.184471	7413.230034	3437.853925	5489.659556	3230.753925	6653.134642	4844.52116	6474.87099	2619.835495	3746.678498	2934.873379	2945.479352	5498.99471
2386	812.52	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8881.304949	6564.574061	2568.650171	3849.05256	9146.308532	3214.925597	6319.17372	7816.735666	4079.51041	7199.43959	4949.567065	4099.384983	8786.975939	3744.772014	3607.716553	5489.12116	4407.080205	9223.600341	5134.619795	8858.57099	4883.21843	10128.61877	6938.872867	7553.100853	4024.00529	3797.115017	3887.275939	2606.494369	3640.164846
2387	812.578	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64799.57023	24051.4924	10975.95409	10574.52432	24105.32599	5157.84127	11439.11367	25173.16624	8059.392729	13479.05035	6034.243386	10337.31592	14900.07322	5549.70285	9736.25192	10015.46476	7650.249189	17201.85987	5219.104113	11308.49514	5868.643113	10979.28571	6470.177334	7884.79843	4529.951357	6737.976617	5512.021164	20126.55419	55260.30927
2388	813.472	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7854.305278	4390.807175	1565.003794	2611.427044	8566.687134	2078.35702	5531.491721	5841.434115	3392.674198	4188.702139	3771.754398	4913.649534	7372.473612	4576.251121	2399.834426	3677.336323	3711.360987	8326.553639	3895.936702	6026.436012	3361.019489	5468.607796	6421.269231	6450.278199	2545.985857	3250.508451	3214.751811	2224.975336	5102.755778
2389	813.507	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10006.71855	4851.013313	2342.933948	3744.466462	9259.977641	3479.820789	5111.547704	7071.693292	4504.655743	6924.676054	2736.229391	4387.132958	8811.274791	3521.969619	3544.650623	4203.748763	4312.271207	10594.47704	7763.202082	7321.891278	5872.516812	9661.976446	6507.563407	6171.470558	3662.347329	4657.808329	3374.38795	2704.35023	5194.742618
2390	813.519	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8643.824543	6439.881208	3099.735279	3450.476703	7802.23417	4122.738351	5843.747397	9967.478751	4375.782727	7099.669739	4539.597884	4610.156341	8152.734426	3654.385049	4073.944871	5394.634409	4234.129203	11394.55248	5604.766342	9605.611708	5615.258406	8809.989418	8057.461171	7947.975081	3322.736132	4894.302782	4271.422939	3227.84639	3693.727087
2391	813.577	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40047.96706	15804.95947	7013.789928	7487.667644	17866.66885	4483.103139	8876.243187	15876.30373	6602.548637	10027.27785	4611.016212	6906.360987	9981.110383	5390.880993	7293.29355	7384.746809	4587.648327	14401.84046	4825.187478	8368.145912	3945.449983	10877.93394	7079.582097	6217.012763	3457.478958	5284.266989	3893.546568	13486.3177	27837.97413
2392	814.523	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7351.023891	5254.36041	3223.133106	3683.340614	8637.061433	3335.296928	5021.902389	7519.296246	4011.187031	5719.350853	3002.922867	3101.717406	9556.374061	3363.088737	2785.023891	3860.475085	3591.561775	9252.133788	3712.939249	7381.075768	4830.287372	7900.638908	6654.006826	4900.0157	3081.226621	3872.462116	2956.132423	3040.287372	3881.905802
2393	814.594	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49281.32218	20851.13522	13883.05036	10706.88375	26717.22353	10234.87409	16983.6247	28556.82753	11528.92411	16783.59158	11607.58089	13016.58675	16725.52501	9243.251811	18245.59572	17825.65919	11385.1197	33922.42256	11832.92618	26344.64436	9497.469127	23522.7268	15232.85719	20803.25112	9380.54881	11046.78958	11086.82546	18564.26837	50481.1704
2394	815.471	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7969.203789	3836.716334	2603.459293	2969.15873	8987.934972	2643.171531	3466.964158	7197.280594	3817.52637	5559.570917	3895.524322	3554.272913	7271.204301	3361.265745	2374.838198	3940.77829	3138.888889	9853.453149	3356.169995	6000.827957	3137.549411	8369.779314	5817.786994	4839.490527	2443.81362	3560.645673	2129.023554	2196.941116	5359.792627
2395	815.523	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10699.00341	6147.36058	2741.223891	3992.873208	8814.415358	3193.208532	4986.859215	9368.723038	3921.806826	6143.242662	2452.69471	4187.671502	7493.475427	5146.719966	4037.174061	5579.809386	4156.665017	11082.5302	4924.221672	9416.829863	5102.816894	8585.702218	6559.124403	5906.444369	3459.640614	4954.684642	4988.447611	3517.948294	8082.646928
2396	815.588	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33478.72594	13427.74846	7964.227304	7897.513311	19862.96485	6351.601365	11910.05461	24436.68703	8360.758362	11940.2628	7417.879522	8760.951877	12661.55973	6891.837201	11446.92116	11360.91741	6918.233447	24647.18089	7924.553925	18726.60785	7349.762457	13840.00273	11138.02799	12832.63993	7044.909215	7728.168942	7418.586007	11131.52491	25237.37577
2397	816.472	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7488.832736	3093.852193	1516.597884	2446.685271	8095.545144	2153.78085	4568.147807	8134.276327	2420.796723	5713.524322	2858.834955	3382.8539	7397.604028	3314.518177	2461.930193	3170.772657	3496.203448	10139.10172	4526.988565	6670.6851	3825.166752	7728.648746	5160.447005	5056.173408	1668.429425	3233.879331	2838.298856	1960.696365	4604.410138
2398	816.513	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8929.472526	4645.11587	2779.258703	3194.338396	9432.307338	2823.358362	4941.270648	5659.447952	4387.749488	5225.873379	3174.53157	4571.322014	8882.998805	4854.725427	3564.692491	4895.602901	4304.045051	9082.460922	4993.073549	7019.753413	4254.834642	7600.238055	6398.792662	6300.735324	3095.926621	3558.941126	4243.381058	2641.105973	5639.692321
2399	816.612	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	73557.85973	31660.96928	41051.45836	37187.52765	127462.1	41354.62491	70845.6471	209768.0778	59378.46143	86750.37099	45447.04812	67041.99454	84367.86724	43525.44949	126836.7939	103977.0765	66912.8099	414102.2375	85517.77474	261277.07	63100.9901	162020.3317	128655.4573	128237.9294	58308.25802	126143.6502	75186.78532	32505.85939	74390.10614
2400	817.537	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31263.7843	13869.90017	10871.13038	10234.14198	28198.82167	19935.22986	22545.33225	30028.55478	25914.39744	35514.30751	19621.6442	18225.06263	24870.21877	15345.07389	27936.30256	47467.05375	31895.18669	74846.92014	26386.89829	43161.44949	49145.95529	62267.6541	25193.59181	52529.8302	26115.18788	27761.49164	28400.55495	10526.01724	33329.24966
2401	817.572	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35455.47167	13729.88191	14153.24096	12035.96519	23699.50307	13756.76587	26677.44573	32115.77474	26170.99044	26933.53174	15804.41502	15959.32082	20717.58771	13475.89966	31554.73857	37819.27645	19633.03072	73097.96246	25083.37474	41204.0901	29124.5372	49308.11604	25500.19522	30537.22389	21193.2744	24535.47167	21751.00614	11150.2587	29540.87167
2402	817.613	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37385.69944	16143.6892	17514.76703	16648.6554	60452.30364	21258.78034	29958.21198	77425.16692	24161.50691	39383.8807	17596.51971	27293.76293	48601.91347	17064.38607	40238.69329	37911.37532	26353.64772	158977.1178	34844.31592	97027.45366	26723.30927	68019.88582	54323.67588	48524.74706	22378.9191	52092.71889	25674.50794	14833.36918	37322.94265
2403	818.539	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23547.86331	10406.45939	7544.581741	8108.769966	17470.35444	14278.60375	15955.45171	19265.69846	16348.48191	22177.41519	14016.30683	13485.87491	18707.82884	10720.15119	15606.71894	26480.81485	14439.57969	48406.55392	18006.9686	27672.4314	23728.79215	35545.43396	17954.02713	31776.59386	17372.8686	15085.0215	15238.71263	5771.523038	18444.40666
2404	818.62	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24369.58601	11023.04147	21196.76365	16288.00956	55019.43771	18132.12577	24934.29744	69272.88515	18552.48191	25677.83532	17634.42765	23532.32765	28912.74881	17409.51041	33772.04863	30848.24096	22544.73123	100085.0444	21354.34164	48305.83055	17953.37799	44993.17133	37207.88959	40337.55956	18709.86331	33994.31382	18485.84522	9421.723379	23045.2529
2405	819.476	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8021.270648	5311.509556	2686.862287	2596.439932	9955.220137	2656.439932	5079.695392	8370.849488	3116.274744	8125.541297	4551.845734	4773.118259	8277.960068	3354.830717	3673.621502	3662.855973	3632.557679	10108.13891	4148.575939	6900.041638	3989.869966	10300.05546	5635.637543	6095.742833	3117.275256	4241.557679	3642.230205	3228.04215	5741.175085
2406	819.489	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7812.347952	4950.10529	2147.017406	2569.901024	11090.56195	2732.028498	5570.744539	7062.924744	4134.542833	5435.922696	3679.517065	3761.840956	7365.698294	3446.050512	3251.147952	4040.856143	3332.439249	8551.359898	4312.193345	7930.654608	4103.140614	7444.658874	6435.12116	4152.497782	2180.776792	4667.526621	2976.150171	2923.27901	6352.260068
2407	819.559	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24670.47875	10881.23195	9477.700973	6462.059908	24537.98925	10258.17716	15548.85765	36696.56784	14756.27035	15025.09677	11934.93753	11860.93958	15591.18638	8196.093702	15198.34869	25154.55658	13724.72197	34114.95443	12169.76242	20472.58321	18632.24322	26800.22939	13489.43932	20289.14644	10677.03994	11903.32924	12154.27087	8564.796211	18857.84383
2408	819.57	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21833.45222	9692.154266	9684.988055	8493.653925	30972.44812	14306.40717	16960.46075	50734.15358	13505.31945	15991.53481	9303.838225	11522.42321	16711.52526	7088.646758	18618.93481	21896.44676	12809.52287	45795.42218	11832.26724	17646.92901	14061.11263	23118.41195	13229.4273	22626.98635	7184.996587	9732.773379	10021.34096	6813.635154	16946.24505
2409	819.617	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14536.56399	6406.769625	9032.171331	8913.912969	28186.26348	6876.948464	9083.664505	20373.23055	10300.3686	10748.46058	6760.16041	11858.12338	16824.16621	7113.468771	16374.7128	11433.21297	10626.04164	37140.73345	8699.329352	19074.25563	8150.05802	21297.9587	15612.20717	15035.70512	7007.486348	13949.31007	6681.849829	4877.370819	9399.631058
